1;DZD;0.01;TVD;bank;0.01;TVD;extract-ed;0.00
1;DZD;0.01;GBP;bank;0.01;GBP;extract-ed;0.00
1;DZD;0.38;EGP;bank;0.34;EGP;extract-ed;0.04
1;EUR;81.62;AFN;bank;73.45;AFN;extract-ed;8.16
1;EUR;97.90;ALL;bank;88.11;ALL;extract-ed;9.79
1;EUR;152.15;DZD;bank;136.94;DZD;extract-ed;15.22
1;EUR;1.00;EUR;bank;0.90;EUR;extract-ed;0.10
1;EUR;1097.78;AOA;bank;988.00;AOA;extract-ed;109.78
1;EUR;3.16;XCD;bank;2.84;XCD;extract-ed;0.32
1;EUR;1476.16;ARS;bank;1328.55;ARS;extract-ed;147.62
1;EUR;450.28;AMD;bank;405.25;AMD;extract-ed;45.03
1;EUR;1.78;AUD;bank;1.60;AUD;extract-ed;0.18
1;EUR;1.99;AZN;bank;1.79;AZN;extract-ed;0.20
1;EUR;1.17;BSD;bank;1.05;BSD;extract-ed;0.12
1;EUR;0.44;BHD;bank;0.40;BHD;extract-ed;0.04
1;EUR;142.49;BDT;bank;128.24;BDT;extract-ed;14.25
1;EUR;2.34;BBD;bank;2.11;BBD;extract-ed;0.23
1;EUR;3.68;BYN;bank;3.31;BYN;extract-ed;0.37
1;EUR;2.34;BZD;bank;2.11;BZD;extract-ed;0.23
1;EUR;655.96;XOF;bank;590.36;XOF;extract-ed;65.60
1;EUR;100.33;BTN;bank;90.30;BTN;extract-ed;10.03
1;EUR;8.10;BOB;bank;7.29;BOB;extract-ed;0.81
1;EUR;1.96;BAM;bank;1.76;BAM;extract-ed;0.20
1;EUR;15.66;BWP;bank;14.09;BWP;extract-ed;1.57
1;EUR;6.53;BRL;bank;5.88;BRL;extract-ed;0.65
1;EUR;1.50;BND;bank;1.35;BND;extract-ed;0.15
1;EUR;1.96;BGN;bank;1.76;BGN;extract-ed;0.20
1;EUR;3482.69;BIF;bank;3134.42;BIF;extract-ed;348.27
1;EUR;110.27;CVE;bank;99.24;CVE;extract-ed;11.03
1;EUR;4709.21;KHR;bank;4238.29;KHR;extract-ed;470.92
1;EUR;655.96;XAF;bank;590.36;XAF;extract-ed;65.60
1;EUR;1.60;CAD;bank;1.44;CAD;extract-ed;0.16
1;EUR;1113.44;CLP;bank;1002.10;CLP;extract-ed;111.34
1;EUR;8.40;CNY;bank;7.56;CNY;extract-ed;0.84
